"x"	"name"	"relation"	"relation_name"	"value"
"http://rdf.freebase.com/ns/en.hackett_group_inc"	"The Hackett Group, Inc."	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	17880000
"http://rdf.freebase.com/ns/en.hackett_group_inc"	"The Hackett Group, Inc."	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	17900000
"http://rdf.freebase.com/ns/en.hackett_group_inc"	"The Hackett Group, Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	37990000
"http://rdf.freebase.com/ns/en.conoco_inc"	"Conoco"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	815400000
"http://rdf.freebase.com/ns/en.mci_inc"	"MCI Inc."	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	4013000000
"http://rdf.freebase.com/ns/m.07zlnmg"	"ICU MEDICAL INC Common Stock"	"http://rdf.freebase.com/ns/business.issue.market_capitalization"	"Market capitalization"	510000000
"http://rdf.freebase.com/ns/m.07zlq5m"	"KEY TRONIC CORP Common Stock"	"http://rdf.freebase.com/ns/business.issue.market_capitalization"	"Market capitalization"	41000000
"http://rdf.freebase.com/ns/m.080pfnc"	"Burlesque"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	35000000
"http://rdf.freebase.com/ns/en.rath_packing"	"Rath Packing Company"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	1400000
"http://rdf.freebase.com/ns/en.phelps_dodge"	"Phelps Dodge"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	672100000
"http://rdf.freebase.com/ns/en.xerox"	"Xerox"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	1210000000
"http://rdf.freebase.com/ns/en.girard_public_library"	"Girard Public Library"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	240035
"http://rdf.freebase.com/ns/en.hackett_group_inc"	"The Hackett Group, Inc."	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	39750000
"http://rdf.freebase.com/ns/en.allstate"	"Allstate"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	4993000000
"http://rdf.freebase.com/ns/en.microsoft_corporation"	"Microsoft"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	12599000000
"http://rdf.freebase.com/ns/m.07zkq1g"	"CAMPBELL SOUP CO Common Stock"	"http://rdf.freebase.com/ns/business.issue.market_capitalization"	"Market capitalization"	14000000000
"http://rdf.freebase.com/ns/m.07zl0yp"	"COMPASS MINERALS INTERNATION Common Stock"	"http://rdf.freebase.com/ns/business.issue.market_capitalization"	"Market capitalization"	1300000000
"http://rdf.freebase.com/ns/m.07zl4y1"	"FIRST CASH FINL SVCS INC Common Stock"	"http://rdf.freebase.com/ns/business.issue.market_capitalization"	"Market capitalization"	440000000
"http://rdf.freebase.com/ns/m.07zldt7"	"RITE AID CORP Common Stock"	"http://rdf.freebase.com/ns/business.issue.market_capitalization"	"Market capitalization"	2300000000
"http://rdf.freebase.com/ns/en.asarco"	"ASARCO"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	1724200000
"http://rdf.freebase.com/ns/en.celanese"	"Celanese"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	22600000
"http://rdf.freebase.com/ns/m.057_gk"	"SuperValu"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	19863600000
"http://rdf.freebase.com/ns/en.hackett_group_inc"	"The Hackett Group, Inc."	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	133660000
"http://rdf.freebase.com/ns/en.hackett_group_inc"	"The Hackett Group, Inc."	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	32060000
"http://rdf.freebase.com/ns/en.hackett_group_inc"	"The Hackett Group, Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	62290000
"http://rdf.freebase.com/ns/en.hackett_group_inc"	"The Hackett Group, Inc."	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	192100000
"http://rdf.freebase.com/ns/en.amoco"	"Amoco"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	1610000000
"http://rdf.freebase.com/ns/en.reynolds_metals"	"Reynolds Group Holdings"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	489300000
"http://rdf.freebase.com/ns/m.07zky61"	"CECO ENVIRONMENTAL CORP Common Stock"	"http://rdf.freebase.com/ns/business.issue.market_capitalization"	"Market capitalization"	160000000
"http://rdf.freebase.com/ns/m.07zlg99"	"MARVELL TECHNOLOGY GROUP LTD Common Stock"	"http://rdf.freebase.com/ns/business.issue.market_capitalization"	"Market capitalization"	8100000000
"http://rdf.freebase.com/ns/m.07zlrlq"	"LIVEPERSON INC Common Stock"	"http://rdf.freebase.com/ns/business.issue.market_capitalization"	"Market capitalization"	230000000
"http://rdf.freebase.com/ns/m.07zm11l"	"CAPSTONE TURBINE CORP Common Stock"	"http://rdf.freebase.com/ns/business.issue.market_capitalization"	"Market capitalization"	250000000
"http://rdf.freebase.com/ns/m.07zm4jy"	"CONSOL ENERGY INC Common Stock"	"http://rdf.freebase.com/ns/business.issue.market_capitalization"	"Market capitalization"	13000000000
"http://rdf.freebase.com/ns/m.07zmbxw"	"STANDARD MICROSYSTEMS CORP Common Stock"	"http://rdf.freebase.com/ns/business.issue.market_capitalization"	"Market capitalization"	890000000
"http://rdf.freebase.com/ns/en.associates_first_capital"	"Associates First Capital"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	12131200000
"http://rdf.freebase.com/ns/en.botanical_research_institute_of_texas"	"Botanical Research Institute of Texas"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	8421214
"http://rdf.freebase.com/ns/en.georgia_southwestern_state_university"	"Georgia Southwestern State University"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	3986
"http://rdf.freebase.com/ns/en.georgia_southwestern_state_university"	"Georgia Southwestern State University"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	4786
"http://rdf.freebase.com/ns/en.georgia_southwestern_state_university"	"Georgia Southwestern State University"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	14074
"http://rdf.freebase.com/ns/en.georgia_southwestern_state_university"	"Georgia Southwestern State University"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	13742
"http://rdf.freebase.com/ns/en.a_countess_from_hong_kong"	"A Countess from Hong Kong"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	3500000
"http://rdf.freebase.com/ns/en.a_troll_in_central_park"	"A Troll in Central Park"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	23500000
"http://rdf.freebase.com/ns/en.joe_jamail"	"Joe Jamail"	"http://rdf.freebase.com/ns/base.schemastaging.person_extra.net_worth"	"Net worth"	1500000000
"http://rdf.freebase.com/ns/en.botanical_research_institute_of_texas"	"Botanical Research Institute of Texas"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	47607156
"http://rdf.freebase.com/ns/en.georgia_southwestern_state_university"	"Georgia Southwestern State University"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	13278
"http://rdf.freebase.com/ns/en.georgia_southwestern_state_university"	"Georgia Southwestern State University"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	4454
"http://rdf.freebase.com/ns/en.georgia_southwestern_state_university"	"Georgia Southwestern State University"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	3816
"http://rdf.freebase.com/ns/en.botanical_research_institute_of_texas"	"Botanical Research Institute of Texas"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	8681064
"http://rdf.freebase.com/ns/en.georgia_southwestern_state_university"	"Georgia Southwestern State University"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	13108
"http://rdf.freebase.com/ns/en.georgia_southwestern_state_university"	"Georgia Southwestern State University"	"http://rdf.freebase.com/ns/organization.endowed_organization.endowment"	"Endowment"	344842
"http://rdf.freebase.com/ns/en.chattem"	"Chattem"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	454880000
"http://rdf.freebase.com/ns/en.transdigm_group_incorporated"	"Transdigm Group Incorporated"	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	159060000
"http://rdf.freebase.com/ns/en.triumph_group_inc"	"Triumph Group"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	93070000
"http://rdf.freebase.com/ns/en.emmis_communications"	"Emmis Communications"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	129340000
"http://rdf.freebase.com/ns/en.shiloh_industries_inc"	"Shiloh Industries, Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	117230000
"http://rdf.freebase.com/ns/en.cosan_limited"	"Cosan Limited"	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	1164700000
"http://rdf.freebase.com/ns/en.infologix_inc"	"InfoLogix, Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	30150000
"http://rdf.freebase.com/ns/en.standard_register_company_the"	"Standard Register Company (The)"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	173870000
"http://rdf.freebase.com/ns/en.validus_holdings_ltd"	"Validus Holdings, Ltd."	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	53110000
"http://rdf.freebase.com/ns/en.dri_corporation"	"DRI Corporation"	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	600000
"http://rdf.freebase.com/ns/en.cnx_gas_corporation"	"CNX Gas Corporation"	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	740100000
"http://rdf.freebase.com/ns/en.cott"	"Cott"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	873100000
"http://rdf.freebase.com/ns/en.northeast_community_bancorp_inc"	"Northeast Community Bancorp, Inc."	"http://rdf.freebase.com/ns/business.business_operation.retained_earnings"	"Retained Earnings"	57400000
"http://rdf.freebase.com/ns/en.sra_international"	"SRA International"	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	265340000
"http://rdf.freebase.com/ns/en.stephan_company_the"	"Stephan Company (The)"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	25590000
"http://rdf.freebase.com/ns/en.lithia_motors_inc"	"Lithia Motors"	"http://rdf.freebase.com/ns/business.business_operation.retained_earnings"	"Retained Earnings"	9890000
"http://rdf.freebase.com/ns/en.sifco_industries_inc"	"SIFCO Industries, Inc."	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	60150000
"http://rdf.freebase.com/ns/en.hercules_technology_growth_capital_inc"	"Hercules Technology Growth Capital, Inc."	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	21000000
"http://rdf.freebase.com/ns/en.oceaneering_international_services"	"Oceaneering International"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	1670020000
"http://rdf.freebase.com/ns/en.rurban_financial_corp"	"Rurban Financial Corp"	"http://rdf.freebase.com/ns/business.business_operation.retained_earnings"	"Retained Earnings"	35780000
"http://rdf.freebase.com/ns/en.wireless_ronin_technologies_inc"	"Wireless Ronin Technologies, Inc."	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	5290000
"http://rdf.freebase.com/ns/en.einstein_noah_restaurant_group_inc"	"Einstein Noah Restaurant Group, Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	92680000
"http://rdf.freebase.com/ns/en.merrimac_industries_inc"	"Merrimac Industries, Inc."	"http://rdf.freebase.com/ns/business.business_operation.retained_earnings"	"Retained Earnings"	880000
"http://rdf.freebase.com/ns/en.us_steel"	"U.S. Steel"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	5732000000
"http://rdf.freebase.com/ns/en.dsw_inc"	"DSW, Inc."	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	1462940000
"http://rdf.freebase.com/ns/en.wolverine_world_wide"	"Wolverine World Wide"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	1220570000
"http://rdf.freebase.com/ns/en.verizon_communications"	"Verizon Communications"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	97354000000
"http://rdf.freebase.com/ns/en.vmware"	"VMware"	"http://rdf.freebase.com/ns/business.business_operation.retained_earnings"	"Retained Earnings"	229650000
"http://rdf.freebase.com/ns/en.pacific_ethanol_inc"	"Pacific Ethanol, Inc."	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	703930000
"http://rdf.freebase.com/ns/en.ladenburg_thalmann"	"Ladenburg Thalmann"	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	6620000
"http://rdf.freebase.com/ns/en.illinois_tool_works"	"Illinois Tool Works"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	1519000000
"http://rdf.freebase.com/ns/en.american_superconductor"	"American Superconductor"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	182750000
"http://rdf.freebase.com/ns/en.palomar_medical_technologies_inc"	"Palomar Medical Technologies, Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	153000000
"http://rdf.freebase.com/ns/en.united_capital_corporation"	"United Capital Corporation"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	262880000
"http://rdf.freebase.com/ns/en.franklin_electric_co_inc"	"Franklin Electric Co., Inc."	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	694060000
"http://rdf.freebase.com/ns/en.cdi_corporation"	"CDI Corporation"	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	61760000
"http://rdf.freebase.com/ns/en.timken_company"	"Timken Company"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	2033460000
"http://rdf.freebase.com/ns/m.07vfqkx"	"ARYx Therapeutics, Inc."	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	23730000
"http://rdf.freebase.com/ns/en.black_box_corporation"	"Black Box Corporation"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	999550000
"http://rdf.freebase.com/ns/en.tootsie_roll_industries"	"Tootsie Roll Industries"	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	59250000
"http://rdf.freebase.com/ns/en.u_s_energy_corp"	"U.S. Energy Corp."	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	19980000
"http://rdf.freebase.com/ns/en.monarch_community_bancorp_inc"	"Monarch Community Bancorp, Inc."	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	291810000
"http://rdf.freebase.com/ns/en.cantel_medical_corporation"	"Cantel Medical Corp."	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	88910000
"http://rdf.freebase.com/ns/en.ebix_inc"	"Ebix Inc"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	25520000
"http://rdf.freebase.com/ns/en.bluelinx_holdings"	"BlueLinx"	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	629550000
"http://rdf.freebase.com/ns/m.07vnvmw"	"Gulfstream International Group Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	9260000
"http://rdf.freebase.com/ns/en.carriage_services_inc"	"Carriage Services, Inc."	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	560290000
"http://rdf.freebase.com/ns/en.atheros"	"Atheros"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	437850000
"http://rdf.freebase.com/ns/en.rc2_corporation"	"RC2 Corporation"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	336650000
"http://rdf.freebase.com/ns/en.nortech_systems_incorporated"	"Nortech Systems Incorporated"	"http://rdf.freebase.com/ns/business.business_operation.retained_earnings"	"Retained Earnings"	6700000
"http://rdf.freebase.com/ns/en.excess_baggage"	"Excess Baggage"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	20000000
"http://rdf.freebase.com/ns/en.new_century_bancorp_inc_nc"	"New Century Bancorp, Inc. (NC)"	"http://rdf.freebase.com/ns/business.business_operation.retained_earnings"	"Retained Earnings"	13110000
"http://rdf.freebase.com/ns/en.wabco"	"WABCO Vehicle Control Systems"	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	1174500000
"http://rdf.freebase.com/ns/en.comarco_inc"	"COMARCO, Inc."	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	13520000
"http://rdf.freebase.com/ns/en.cel_sci_corporation"	"Cel-Sci Corporation"	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	3840000
"http://rdf.freebase.com/ns/en.kodiak_oil"	"Kodiak Oil"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	6960000
"http://rdf.freebase.com/ns/en.the_grateful_dead_movie"	"The Grateful Dead Movie"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	600000
"http://rdf.freebase.com/ns/en.p_a_m_transportation_services_inc"	"P.A.M. Transportation Services, Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	52040000
"http://rdf.freebase.com/ns/en.consol_energy"	"Consol Energy"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	4652440000
"http://rdf.freebase.com/ns/en.american_technology_corporation"	"American Technology Corporation"	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	1940000
"http://rdf.freebase.com/ns/en.american_ecology_corporation"	"American Ecology Corporation"	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	35770000
"http://rdf.freebase.com/ns/en.new_frontier_media_inc"	"New Frontier Media, Inc."	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	68540000
"http://rdf.freebase.com/ns/en.exar_corporation"	"Exar Corporation"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	115120000
"http://rdf.freebase.com/ns/en.culp_inc"	"Culp, Inc."	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	203940000
"http://rdf.freebase.com/ns/en.neurogesx_inc"	"NeurogesX, Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	24960000
"http://rdf.freebase.com/ns/en.highway_holdings_limited"	"Highway Holdings Limited"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	770000
"http://rdf.freebase.com/ns/en.burger_king"	"Burger King"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	2707100000
"http://rdf.freebase.com/ns/en.sonoco_products"	"Sonoco Products"	"http://rdf.freebase.com/ns/business.business_operation.retained_earnings"	"Retained Earnings"	1205540000
"http://rdf.freebase.com/ns/en.harmonic_inc"	"Harmonic Inc."	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	179890000
"http://rdf.freebase.com/ns/en.ramtron_international"	"Ramtron International"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	6630000
"http://rdf.freebase.com/ns/en.uqm_technologies_inc"	"UQM TECHNOLOGIES INC"	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	2810000
"http://rdf.freebase.com/ns/en.exterran_holdings_inc"	"Exterran Holdings, Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	917220000
"http://rdf.freebase.com/ns/en.ncr_corporation"	"NCR Corporation"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	228000000
"http://rdf.freebase.com/ns/en.gulfmark_offshore_inc"	"GulfMark Offshore, Inc."	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	183780000
"http://rdf.freebase.com/ns/en.savvis"	"Savvis"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	196670000
"http://rdf.freebase.com/ns/en.assured_guaranty_ltd"	"ASSURED GUARANTY LTD"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	68880000
"http://rdf.freebase.com/ns/en.quality_systems_inc"	"Quality Systems, Inc."	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	86530000
"http://rdf.freebase.com/ns/en.rockville_financial_inc"	"Rockville Financial, Inc."	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	1387300000
"http://rdf.freebase.com/ns/en.heartware_international_inc"	"HeartWare International Inc."	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	330000
"http://rdf.freebase.com/ns/en.rofin_sinar_technologies_inc"	"Rofin-Sinar Technologies, Inc."	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	63760000
"http://rdf.freebase.com/ns/en.midsouth_bancorp"	"MidSouth Bancorp"	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	863770000
"http://rdf.freebase.com/ns/en.asia_special_situation_acquisition_corporation"	"Asia Special Situation Acquisition Corporation"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	220000
"http://rdf.freebase.com/ns/en.xcel_energy"	"Xcel Energy"	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	17889770000
"http://rdf.freebase.com/ns/en.village_bank_and_trust_financial_corp"	"Village Bank and Trust Financial Corp."	"http://rdf.freebase.com/ns/business.business_operation.retained_earnings"	"Retained Earnings"	3450000
"http://rdf.freebase.com/ns/en.mastec_inc"	"MasTec, Inc."	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	81300000
"http://rdf.freebase.com/ns/en.agnico-eagle_mines"	"Agnico-Eagle Mines"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	380660000
"http://rdf.freebase.com/ns/en.internet_capital_group_inc"	"Internet Capital Group, Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	107120000
"http://rdf.freebase.com/ns/en.constant_contact"	"Constant Contact"	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	73240000
"http://rdf.freebase.com/ns/en.kid_brands_inc"	"Kid Brands Inc."	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	3730000
"http://rdf.freebase.com/ns/en.houston_american_energy_corporation"	"Houston American Energy Corporation"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	460000
"http://rdf.freebase.com/ns/en.esb_financial_corporation"	"ESB Financial Corporation"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	10210000
"http://rdf.freebase.com/ns/en.csg_systems_international_inc"	"CSG Systems International, Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	287930000
"http://rdf.freebase.com/ns/en.arqule_inc"	"ArQule, Inc."	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	214210000
"http://rdf.freebase.com/ns/en.innospec_inc"	"Innospec"	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	265000000
"http://rdf.freebase.com/ns/en.supportsoft"	"SupportSoft"	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	64310000
"http://rdf.freebase.com/ns/en.allscripts_healthcare_solutions_inc"	"Allscripts Healthcare Solutions Inc"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	45930000
"http://rdf.freebase.com/ns/en.pmc-sierra"	"PMC-Sierra"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	395350000
"http://rdf.freebase.com/ns/en.lsi_industries_inc"	"LSI Industries Inc."	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	13990000
"http://rdf.freebase.com/ns/en.odyssey_healthcare_inc"	"Odyssey Healthcare, Inc."	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	124890000
"http://rdf.freebase.com/ns/en.clearwater_paper"	"Clearwater Paper Corporation"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	28480000
"http://rdf.freebase.com/ns/en.initial_design_and_construction_of_petco_park"	"Initial design and construction of PETCO Park"	"http://rdf.freebase.com/ns/projects.project.actual_cost"	"Actual cost"	450000000
"http://rdf.freebase.com/ns/m.09jz4zr"	"Initial design and construction of Sundial Bridge at Turtle Bay"	"http://rdf.freebase.com/ns/projects.project.actual_cost"	"Actual cost"	23000000
"http://rdf.freebase.com/ns/en.montgomery_general_hospital"	"MedStar Montgomery Medical Center"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	145220481
"http://rdf.freebase.com/ns/en.montgomery_general_hospital"	"MedStar Montgomery Medical Center"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	143376183
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	3151800000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	692300000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	37400000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	702000000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	1156900000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	219500000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	421800000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	71200000
"http://rdf.freebase.com/ns/en.montgomery_general_hospital"	"MedStar Montgomery Medical Center"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	120823935
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	1778100000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	157700000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	50300000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	246500000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	1764500000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	1036700000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	470100000
