"x"	"name"	"area"
"http://rdf.freebase.com/ns/m.03ckg1s"	"Boone Township"	123.646032387
"http://rdf.freebase.com/ns/en.saterland"	"Saterland"	123.62
"http://rdf.freebase.com/ns/en.caltabellotta"	"Caltabellotta"	123.6
"http://rdf.freebase.com/ns/en.mount_massive_wilderness"	"Mount Massive Wilderness"	123.591
"http://rdf.freebase.com/ns/en.koga_japan"	"Koga"	123.58
"http://rdf.freebase.com/ns/en.gmina_grabow_nad_prosn"	"Gmina Grabów nad Prosną"	123.55
"http://rdf.freebase.com/ns/m.01190t"	"Lawrence"	123.542432863
"http://rdf.freebase.com/ns/en.adams_township"	"Adams Township"	123.542432863
"http://rdf.freebase.com/ns/en.wilson_united_states"	"Wilson"	123.542432863
"http://rdf.freebase.com/ns/en.peacham"	"Peacham"	123.542432863
"http://rdf.freebase.com/ns/en.equality_township"	"Equality Township"	123.542432863
"http://rdf.freebase.com/ns/en.diamond_ridge"	"Diamond Ridge"	123.542432863
"http://rdf.freebase.com/ns/en.whitney_township"	"Whitney Township"	123.542432863
"http://rdf.freebase.com/ns/en.manastirea_calarasi"	"Mânăstirea"	123.54
"http://rdf.freebase.com/ns/en.westside_british_columbia"	"Westside"	123.51
"http://rdf.freebase.com/ns/en.gmina_bojanowo"	"Gmina Bojanowo"	123.5
"http://rdf.freebase.com/ns/en.melykut"	"Mélykút"	123.5
"http://rdf.freebase.com/ns/en.canino"	"Canino"	123.49
"http://rdf.freebase.com/ns/en.sebago_lake"	"Sebago Lake"	123.482
"http://rdf.freebase.com/ns/m.03cfqhg"	"Jackson Township"	123.438833339
"http://rdf.freebase.com/ns/en.tisovec"	"Tisovec"	123.426
"http://rdf.freebase.com/ns/en.kedzierzyn-kozle"	"Kędzierzyn-Koźle"	123.42
"http://rdf.freebase.com/ns/m.027h09h"	"Gmina Bogoria"	123.41
"http://rdf.freebase.com/ns/en.gmina_czy_ew_osada"	"Gmina Czyżew"	123.4
"http://rdf.freebase.com/ns/en.resende_portugal"	"Resende"	123.4
"http://rdf.freebase.com/ns/en.mohnesee"	"Möhnesee"	123.38
"http://rdf.freebase.com/ns/en.gemert-bakel"	"Gemert-Bakel"	123.36
"http://rdf.freebase.com/ns/en.anan_japan"	"Anan"	123.35
"http://rdf.freebase.com/ns/en.burladingen"	"Burladingen"	123.33
"http://rdf.freebase.com/ns/m.03cfs1l"	"Washington Township"	123.309333933
"http://rdf.freebase.com/ns/en.wingfield_township"	"Wingfield Township"	123.309333933
"http://rdf.freebase.com/ns/en.gmina_goszczanow"	"Gmina Goszczanów"	123.301
"http://rdf.freebase.com/ns/en.city_of_brimbank"	"City of Brimbank"	123.3
"http://rdf.freebase.com/ns/en.washington_new_hampshire"	"Washington"	123.283434052
"http://rdf.freebase.com/ns/en.woodford_vermont"	"Woodford"	123.283434052
"http://rdf.freebase.com/ns/en.stockton_new_york"	"Stockton"	123.283434052
"http://rdf.freebase.com/ns/en.chesterfield_new_hampshire"	"Chesterfield"	123.283434052
"http://rdf.freebase.com/ns/m.011cbw"	"Washington"	123.283434052
"http://rdf.freebase.com/ns/en.patterson_township_illinois"	"Patterson Township"	123.283434052
"http://rdf.freebase.com/ns/m.03h0nhz"	"Elm Township"	123.283434052
"http://rdf.freebase.com/ns/en.ellery_new_york"	"Ellery"	123.283434052
"http://rdf.freebase.com/ns/en.darien_new_york"	"Darien"	123.283434052
"http://rdf.freebase.com/ns/en.honey_creek"	"Honey Creek"	123.283434052
"http://rdf.freebase.com/ns/en.medina_township_michigan"	"Medina Township"	123.283434052
"http://rdf.freebase.com/ns/en.gmina_osieczna_pomeranian_voivodeship"	"Gmina Osieczna, Pomeranian Voivodeship"	123.26
"http://rdf.freebase.com/ns/en.bando_japan"	"Bando"	123.18
"http://rdf.freebase.com/ns/en.gmina_szczebrzeszyn"	"Gmina Szczebrzeszyn"	123.16
"http://rdf.freebase.com/ns/en.ahlen"	"Ahlen"	123.14
"http://rdf.freebase.com/ns/en.gmina_ojrzen"	"Gmina Ojrzeń"	123.11
"http://rdf.freebase.com/ns/en.bad_langensalza"	"Bad Langensalza"	123.11
"http://rdf.freebase.com/ns/en.kapioma_township"	"Kapioma Township"	123.102134884
"http://rdf.freebase.com/ns/en.lenk_im_simmental"	"Lenk im Simmental"	123.1
"http://rdf.freebase.com/ns/en.bettola"	"Bettola"	123.1
"http://rdf.freebase.com/ns/en.gmina_wielgomlyny"	"Gmina Wielgomłyny"	123.07
"http://rdf.freebase.com/ns/en.gmina_wysoka"	"Gmina Wysoka"	123.04
"http://rdf.freebase.com/ns/en.south_hero"	"South Hero"	123.024435241
"http://rdf.freebase.com/ns/en.rapho_township"	"Rapho Township"	123.024435241
"http://rdf.freebase.com/ns/en.whitefield_maine"	"Whitefield"	123.024435241
"http://rdf.freebase.com/ns/en.loudon"	"Loudon"	123.024435241
"http://rdf.freebase.com/ns/en.thornton_township"	"Thornton Township, Cook County, Illinois"	123.024435241
"http://rdf.freebase.com/ns/en.beals"	"Beals"	123.024435241
"http://rdf.freebase.com/ns/en.gmina_bakalarzewo"	"Gmina Bakałarzewo"	123.01
"http://rdf.freebase.com/ns/en.rastede"	"Rastede"	123
"http://rdf.freebase.com/ns/en.municipiul_chisinau"	"Chișinău"	123
"http://rdf.freebase.com/ns/en.espera"	"Espera"	123
"http://rdf.freebase.com/ns/en.san_rafael_lagoon"	"San Rafael Lagoon"	123
"http://rdf.freebase.com/ns/en.canilla"	"Canillá"	123
"http://rdf.freebase.com/ns/en.lucainena_de_las_torres"	"Lucainena de las Torres"	123
"http://rdf.freebase.com/ns/en.san_bartolome_jocotenango"	"San Bartolomé Jocotenango"	123
"http://rdf.freebase.com/ns/en.karula_national_park"	"Karula National Park"	123
"http://rdf.freebase.com/ns/en.lake_cildir"	"Lake Çıldır"	123
"http://rdf.freebase.com/ns/en.ihlow"	"Ihlow"	123
"http://rdf.freebase.com/ns/en.crognaleto"	"Crognaleto"	123
"http://rdf.freebase.com/ns/en.turkey_creek_township"	"Turkey Creek Township"	122.99853536
"http://rdf.freebase.com/ns/en.gmina_osi_ciny"	"Gmina Osięciny"	122.99
"http://rdf.freebase.com/ns/m.03ns66t"	"Bloom Township"	122.920835717
"http://rdf.freebase.com/ns/en.gnarrenburg"	"Gnarrenburg"	122.91
"http://rdf.freebase.com/ns/en.jakobstad"	"Jakobstad"	122.9
"http://rdf.freebase.com/ns/en.tomioka"	"Tomioka"	122.9
"http://rdf.freebase.com/ns/en.barcs"	"Barcs"	122.9
"http://rdf.freebase.com/ns/en.sangamon_township"	"Sangamon Township"	122.894935835
"http://rdf.freebase.com/ns/en.budingen"	"Büdingen"	122.87
"http://rdf.freebase.com/ns/en.white_river_township"	"White River Township"	122.791336311
"http://rdf.freebase.com/ns/en.gmina_komarow_osada"	"Gmina Komarów-Osada"	122.79
"http://rdf.freebase.com/ns/m.0_1rg"	"Tuscarora Township"	122.76543643
"http://rdf.freebase.com/ns/en.virgil_new_york"	"Virgil"	122.76543643
"http://rdf.freebase.com/ns/en.juniata_township_pennsylvania"	"Juniata Township"	122.76543643
"http://rdf.freebase.com/ns/en.sheldon_new_york"	"Sheldon"	122.76543643
"http://rdf.freebase.com/ns/en.greenbush_wisconsin"	"Greenbush"	122.76543643
"http://rdf.freebase.com/ns/en.mulberry_grove_township"	"Mulberry Grove Township"	122.76543643
"http://rdf.freebase.com/ns/en.cape_hatteras_national_seashore"	"Cape Hatteras National Seashore"	122.69849
"http://rdf.freebase.com/ns/m.03cfzm7"	"Beech Creek Township"	122.661836906
"http://rdf.freebase.com/ns/en.gmina_brzostek"	"Gmina Brzostek"	122.62
"http://rdf.freebase.com/ns/en.trigo_mountains_wilderness"	"Trigo Mountains Wilderness"	122.62
"http://rdf.freebase.com/ns/en.wesel"	"Wesel"	122.617
"http://rdf.freebase.com/ns/en.gmina_wi_ajny"	"Gmina Wiżajny"	122.59
"http://rdf.freebase.com/ns/en.higashimiyoshi"	"Higashimiyoshi"	122.58
"http://rdf.freebase.com/ns/en.macomer"	"Macomer"	122.58
"http://rdf.freebase.com/ns/en.gmina_zakliczyn"	"Gmina Zakliczyn"	122.55
"http://rdf.freebase.com/ns/en.horst_aan_de_maas"	"Horst aan de Maas"	122.55
"http://rdf.freebase.com/ns/en.asotthalom"	"Ásotthalom"	122.54
"http://rdf.freebase.com/ns/en.waltz_township"	"Waltz Township"	122.5323375
"http://rdf.freebase.com/ns/m.03ch6dq"	"Liberty Township"	122.5323375
"http://rdf.freebase.com/ns/en.westfield"	"Westfield"	122.506437619
"http://rdf.freebase.com/ns/en.anderson_alaska"	"Anderson"	122.506437619
"http://rdf.freebase.com/ns/m.0_drv"	"Union Township"	122.506437619
"http://rdf.freebase.com/ns/en.cook_township"	"Cook Township"	122.506437619
"http://rdf.freebase.com/ns/en.rayne_township"	"Rayne Township"	122.506437619
"http://rdf.freebase.com/ns/en.chengwatana_township"	"Chengwatana Township"	122.506437619
"http://rdf.freebase.com/ns/en.sullivant_township"	"Sullivant Township"	122.506437619
"http://rdf.freebase.com/ns/en.bowerbank"	"Bowerbank"	122.506437619
"http://rdf.freebase.com/ns/en.java_new_york"	"Java"	122.506437619
"http://rdf.freebase.com/ns/en.santa_maria_quiegolani"	"Santa María Quiegolani"	122.48
"http://rdf.freebase.com/ns/en.abejones"	"Abejones"	122.48
"http://rdf.freebase.com/ns/en.hemau"	"Hemau"	122.46
"http://rdf.freebase.com/ns/en.restoule_ontario"	"Restoule"	122.42
"http://rdf.freebase.com/ns/en.westfield_united_states"	"Westfield"	122.4
"http://rdf.freebase.com/ns/en.iwami"	"Iwami"	122.38
"http://rdf.freebase.com/ns/en.gmina_kutno"	"Gmina Kutno"	122.33
"http://rdf.freebase.com/ns/en.sakegawa"	"Sakegawa"	122.32
"http://rdf.freebase.com/ns/en.gmina_bodzechow"	"Gmina Bodzechów"	122.28
"http://rdf.freebase.com/ns/en.gmina_lubrza_lubusz_voivodeship"	"Gmina Lubrza, Lubusz Voivodeship"	122.28
"http://rdf.freebase.com/ns/m.0dkmp6"	"Lichtenfels"	122.27
"http://rdf.freebase.com/ns/en.uhlstadt_kirchhasel"	"Uhlstädt-Kirchhasel"	122.27
"http://rdf.freebase.com/ns/en.kreuth"	"Kreuth"	122.26
"http://rdf.freebase.com/ns/en.speculator"	"Speculator"	122.247438808
"http://rdf.freebase.com/ns/en.poland_maine"	"Poland"	122.247438808
"http://rdf.freebase.com/ns/en.mcintyre_township"	"McIntyre Township"	122.247438808
"http://rdf.freebase.com/ns/en.presque_isle_michigan"	"Presque Isle"	122.247438808
"http://rdf.freebase.com/ns/en.randolph_new_hampshire"	"Randolph"	122.247438808
"http://rdf.freebase.com/ns/en.mariaville"	"Mariaville"	122.247438808
"http://rdf.freebase.com/ns/en.st_albans_maine"	"St. Albans"	122.247438808
"http://rdf.freebase.com/ns/en.montana_wisconsin"	"Montana"	122.247438808
"http://rdf.freebase.com/ns/en.brooklyn_united_states"	"Brooklyn"	122.247438808
"http://rdf.freebase.com/ns/m.03npw11"	"Spring Valley Township"	122.247438808
"http://rdf.freebase.com/ns/en.darmstadt"	"Darmstadt"	122.24
"http://rdf.freebase.com/ns/en.gmina_chodecz"	"Gmina Chodecz"	122.23
"http://rdf.freebase.com/ns/en.gmina_brze_nica_lubusz_voivodeship"	"Gmina Brzeźnica, Lubusz Voivodeship"	122.23
"http://rdf.freebase.com/ns/m.03ckpc7"	"Jefferson Township"	122.221538927
"http://rdf.freebase.com/ns/en.gmina_szydlowo_masovian_voivodeship"	"Gmina Szydłowo, Masovian Voivodeship"	122.21
"http://rdf.freebase.com/ns/en.ribnitz-damgarten"	"Ribnitz-Damgarten"	122.2
"http://rdf.freebase.com/ns/en.pszczew_landscape_park"	"Pszczew Landscape Park"	122.2
"http://rdf.freebase.com/ns/en.morbach"	"Morbach"	122.2
"http://rdf.freebase.com/ns/en.ulassai"	"Ulassai"	122.2
"http://rdf.freebase.com/ns/m.03hnlxf"	"Cedar Township"	122.195639046
"http://rdf.freebase.com/ns/en.saint_adele"	"Sainte-Adèle"	122.19
"http://rdf.freebase.com/ns/en.isle_of_bute"	"Isle of Bute"	122.17
"http://rdf.freebase.com/ns/en.lake_country_british_columbia"	"Lake Country"	122.16
"http://rdf.freebase.com/ns/en.gmina_prudnik"	"Gmina Prudnik"	122.13
"http://rdf.freebase.com/ns/en.gmina_mielec"	"Gmina Mielec"	122.12
"http://rdf.freebase.com/ns/m.03npqqz"	"Washington Township"	122.117939402
"http://rdf.freebase.com/ns/en.gmina_biale_blota"	"Gmina Białe Błota"	122.1
"http://rdf.freebase.com/ns/en.socorro_colombia"	"Socorro"	122.1
"http://rdf.freebase.com/ns/m.03cj_m0"	"Liberty Township"	122.092039521
"http://rdf.freebase.com/ns/en.gmina_zagrodno"	"Gmina Zagrodno"	122.09
"http://rdf.freebase.com/ns/en.schleiden"	"Schleiden"	122.09
"http://rdf.freebase.com/ns/en.calvorde"	"Calvörde"	122.09
"http://rdf.freebase.com/ns/en.gmina_kobylanka"	"Gmina Kobylanka"	122.05
"http://rdf.freebase.com/ns/en.naenam_myeon"	"Naenam-myeon"	122.05
"http://rdf.freebase.com/ns/en.gmina_bie_un"	"Gmina Bieżuń"	122.02
"http://rdf.freebase.com/ns/en.mesagne"	"Mesagne"	122
"http://rdf.freebase.com/ns/en.mariano_roque_alonso"	"Mariano Roque Alonso"	122
"http://rdf.freebase.com/ns/en.gmina_margonin"	"Gmina Margonin"	122
"http://rdf.freebase.com/ns/en.pienza"	"Pienza"	122
"http://rdf.freebase.com/ns/en.budva"	"Budva"	122
"http://rdf.freebase.com/ns/en.waldo_ballivian_municipality"	"Waldo Ballivián Municipality"	122
"http://rdf.freebase.com/ns/en.moormerland"	"Moormerland"	122
"http://rdf.freebase.com/ns/en.lohjanjarvi"	"Lohjanjärvi"	122
"http://rdf.freebase.com/ns/en.aregua"	"Areguá"	122
"http://rdf.freebase.com/ns/en.ayolas"	"Ayolas, Paraguay"	122
"http://rdf.freebase.com/ns/en.huangpu_district_guangzhou"	"Huangpu District, Guangzhou"	122
"http://rdf.freebase.com/ns/en.gia_loc"	"Gia Loc District"	122
"http://rdf.freebase.com/ns/en.thanh_mien"	"Thanh Mien District"	122
"http://rdf.freebase.com/ns/en.villa_elisa_paraguay"	"Villa Elisa, Paraguay"	122
"http://rdf.freebase.com/ns/en.manteigas"	"Manteigas Municipality"	122
"http://rdf.freebase.com/ns/en.lake_engozero"	"Lake Engozero"	122
"http://rdf.freebase.com/ns/en.sterling_new_york"	"Sterling"	121.988439997
"http://rdf.freebase.com/ns/en.fort_collins"	"Fort Collins"	121.988439997
"http://rdf.freebase.com/ns/en.merritt_island"	"Merritt Island"	121.988439997
"http://rdf.freebase.com/ns/en.paradise_nevada"	"Paradise"	121.988439997
"http://rdf.freebase.com/ns/en.fancy_creek_township"	"Fancy Creek Township"	121.988439997
"http://rdf.freebase.com/ns/en.springvale_township"	"Springvale Township"	121.988439997
"http://rdf.freebase.com/ns/en.clay_banks"	"Clay Banks"	121.988439997
"http://rdf.freebase.com/ns/en.upper_freehold_township"	"Upper Freehold Township"	121.988439997
"http://rdf.freebase.com/ns/en.rikuchu_kaigan_national_park"	"Rikuchu Kaigan National Park"	121.98
"http://rdf.freebase.com/ns/en.port_colborne"	"Port Colborne"	121.962540116
"http://rdf.freebase.com/ns/en.brezno"	"Brezno"	121.957
"http://rdf.freebase.com/ns/en.tuejar"	"Tuéjar"	121.92
"http://rdf.freebase.com/ns/en.amphoe_bang_pahan"	"Bang Pahan District"	121.9
"http://rdf.freebase.com/ns/en.gmina_gr_bocice"	"Gmina Grębocice"	121.89
"http://rdf.freebase.com/ns/en.gmina_branice"	"Gmina Branice"	121.87
"http://rdf.freebase.com/ns/en.gmina_baranow_sandomierski"	"Gmina Baranów Sandomierski"	121.86
"http://rdf.freebase.com/ns/en.fujiyoshida"	"Fujiyoshida"	121.83
"http://rdf.freebase.com/ns/en.san_gregorio_de_yaguate"	"Yaguate"	121.81
"http://rdf.freebase.com/ns/en.lone_peak_wilderness"	"Lone Peak Wilderness"	121.762
"http://rdf.freebase.com/ns/en.werkendam"	"Werkendam"	121.73
"http://rdf.freebase.com/ns/en.north_little_rock"	"North Little Rock"	121.729441186
"http://rdf.freebase.com/ns/en.newburgh_new_york"	"Newburgh"	121.729441186
"http://rdf.freebase.com/ns/en.overton_township"	"Overton Township"	121.729441186
"http://rdf.freebase.com/ns/en.logan_township_pennsylvania"	"Logan Township"	121.729441186
"http://rdf.freebase.com/ns/m.011c1y"	"Jefferson"	121.729441186
"http://rdf.freebase.com/ns/en.dewey_united_states"	"Dewey"	121.729441186
"http://rdf.freebase.com/ns/en.kanwaka_township"	"Kanwaka Township"	121.703541305
"http://rdf.freebase.com/ns/en.ostrow_lubelski_commune"	"Gmina Ostrów Lubelski"	121.7
"http://rdf.freebase.com/ns/en.el_porvenir"	"El Porvenir"	121.7
"http://rdf.freebase.com/ns/en.diemelsee"	"Diemelsee"	121.7
"http://rdf.freebase.com/ns/en.saidpur_upazila"	"Saidpur Upazila"	121.68
"http://rdf.freebase.com/ns/en.gmina_dzikowiec"	"Gmina Dzikowiec"	121.66
"http://rdf.freebase.com/ns/en.ibaraki_japan"	"Ibaraki"	121.64
"http://rdf.freebase.com/ns/en.gmina_kuczbork_osada"	"Gmina Kuczbork-Osada"	121.64
"http://rdf.freebase.com/ns/en.gmina_zatory"	"Gmina Zatory"	121.62
"http://rdf.freebase.com/ns/en.chorin"	"Chorin"	121.62
"http://rdf.freebase.com/ns/en.gmina_nozdrzec"	"Gmina Nozdrzec"	121.62
"http://rdf.freebase.com/ns/en.langen_germany"	"Langen"	121.6
"http://rdf.freebase.com/ns/en.bocsa"	"Bocșa"	121.57
"http://rdf.freebase.com/ns/en.santiago_tianguistenco"	"Santiago Tianguistenco"	121.53
"http://rdf.freebase.com/ns/en.tianguistenco"	"Tianguistenco"	121.53
"http://rdf.freebase.com/ns/en.dos_aguas"	"Dos Aguas"	121.52
"http://rdf.freebase.com/ns/en.tarrafal_de_sao_nicolau"	"Tarrafal de São Nicolau, Cape Verde"	121.5
"http://rdf.freebase.com/ns/en.worcester_new_york"	"Worcester"	121.470442375
"http://rdf.freebase.com/ns/en.monroe_township_new_jersey"	"Monroe Township"	121.470442375
"http://rdf.freebase.com/ns/m.0ztj7"	"Greene Township"	121.470442375
"http://rdf.freebase.com/ns/en.williamstown"	"Williamstown"	121.470442375
"http://rdf.freebase.com/ns/en.killington"	"Killington"	121.470442375
"http://rdf.freebase.com/ns/en.stratton"	"Stratton"	121.470442375
"http://rdf.freebase.com/ns/en.tate_township"	"Tate Township"	121.470442375
"http://rdf.freebase.com/ns/en.seminary_township"	"Seminary Township"	121.470442375
"http://rdf.freebase.com/ns/en.clarkstown"	"Clarkstown"	121.470442375
"http://rdf.freebase.com/ns/en.jersey_township"	"Jersey Township"	121.470442375
"http://rdf.freebase.com/ns/en.bloom_township_illinois"	"Bloom Township"	121.470442375
"http://rdf.freebase.com/ns/en.nantucket_historic_district"	"Nantucket Historic District"	121.41
"http://rdf.freebase.com/ns/en.shasta_lake"	"Shasta Lake"	121.406
"http://rdf.freebase.com/ns/en.don_edwards_san_francisco_bay_national_wildlife_refuge"	"Don Edwards San Francisco Bay National Wildlife Refuge"	121.406
"http://rdf.freebase.com/ns/en.dinkey_lakes_wilderness"	"Dinkey Lakes Wilderness"	121.406
"http://rdf.freebase.com/ns/en.catahoula_lake"	"Catahoula Lake"	121.406
"http://rdf.freebase.com/ns/en.crystal_river_preserve_state_park"	"Crystal River Preserve State Park"	121.405692672
"http://rdf.freebase.com/ns/en.franklin_township"	"Franklin Township"	121.33
"http://rdf.freebase.com/ns/en.gmina_proszkow"	"Gmina Prószków"	121.23
"http://rdf.freebase.com/ns/en.gmina_osice"	"Gmina Łosice"	121.22
"http://rdf.freebase.com/ns/en.rehoboth"	"Rehoboth"	121.211443564
"http://rdf.freebase.com/ns/en.pine_bluff"	"Pine Bluff"	121.211443564
"http://rdf.freebase.com/ns/en.southport_united_states"	"Southport"	121.211443564
"http://rdf.freebase.com/ns/en.yellow_springs_township_des_moines_county_iowa"	"Yellow Springs Township, Des Moines County, Iowa"	121.211443564
"http://rdf.freebase.com/ns/en.excel_township"	"Excel Township"	121.211443564
"http://rdf.freebase.com/ns/en.shotley_township"	"Shotley Township"	121.211443564
"http://rdf.freebase.com/ns/en.woodstock_maine"	"Woodstock"	121.211443564
"http://rdf.freebase.com/ns/en.stewartstown_new_hampshire"	"Stewartstown"	121.211443564
"http://rdf.freebase.com/ns/en.cameron_new_york"	"Cameron"	121.211443564
"http://rdf.freebase.com/ns/m.03ch6gs"	"Wayne Township"	121.211443564
"http://rdf.freebase.com/ns/en.san_andres_dinicuiti"	"San Andrés Dinicuiti"	121.2
"http://rdf.freebase.com/ns/en.san_miguel_peras"	"San Miguel Peras"	121.2
"http://rdf.freebase.com/ns/en.reggello"	"Reggello"	121.2
"http://rdf.freebase.com/ns/en.yamae"	"Yamae"	121.2
"http://rdf.freebase.com/ns/en.saint_hippolyte_quebec"	"Saint-Hippolyte, Quebec"	121.19
"http://rdf.freebase.com/ns/en.kinsley_township"	"Kinsley Township"	121.185543683
"http://rdf.freebase.com/ns/en.gransee"	"Gransee"	121.15
"http://rdf.freebase.com/ns/en.hannoversch_munden"	"Hann. Münden"	121.11
"http://rdf.freebase.com/ns/en.suwon"	"Suwon"	121.1
"http://rdf.freebase.com/ns/en.rasen-antholz"	"Rasen-Antholz"	121.1
"http://rdf.freebase.com/ns/en.gmina_barcin"	"Gmina Barcin"	121.08
"http://rdf.freebase.com/ns/en.gmina_sadkowice"	"Gmina Sadkowice"	121.08
"http://rdf.freebase.com/ns/en.sieradowice_landscape_park"	"Sieradowice Landscape Park"	121.06
"http://rdf.freebase.com/ns/en.wakarusa_township"	"Wakarusa Township"	121.056044277
"http://rdf.freebase.com/ns/m.03ch6dc"	"Henry Township"	121.004244515
"http://rdf.freebase.com/ns/en.sibiu"	"Sibiu"	121
"http://rdf.freebase.com/ns/en.paradela_lugo"	"Paradela, Lugo"	121
"http://rdf.freebase.com/ns/en.george_town"	"George Town"	121
"http://rdf.freebase.com/ns/en.sandefjord"	"Sandefjord"	121
"http://rdf.freebase.com/ns/en.fano"	"Fano"	121
"http://rdf.freebase.com/ns/en.babadag"	"Babadag"	121
"http://rdf.freebase.com/ns/en.lake_kolvitskoye"	"Lake Kolvitskoye"	121
"http://rdf.freebase.com/ns/en.cesana_torinese"	"Cesana Torinese"	121
"http://rdf.freebase.com/ns/en.nusa_kambangan"	"Kambangan Island"	121
"http://rdf.freebase.com/ns/en.bunde_germany"	"Bunde"	121
"http://rdf.freebase.com/ns/en.madrid_cundinamarca"	"Madrid"	121
"http://rdf.freebase.com/ns/en.grazalema"	"Grazalema"	121
"http://rdf.freebase.com/ns/en.doljevac"	"Doljevac"	121
"http://rdf.freebase.com/ns/en.gmina_pokrzywnica"	"Gmina Pokrzywnica"	120.99
"http://rdf.freebase.com/ns/en.pownal"	"Pownal"	120.952444753
"http://rdf.freebase.com/ns/m.0zp1x"	"Adams Township"	120.952444753
"http://rdf.freebase.com/ns/en.shelby_new_york"	"Shelby"	120.952444753
"http://rdf.freebase.com/ns/en.nelchina"	"Nelchina"	120.952444753
"http://rdf.freebase.com/ns/m.0287r_n"	"Newton Township"	120.952444753
"http://rdf.freebase.com/ns/en.bolivar_peninsula_texas"	"Bolivar Peninsula"	120.952444753
"http://rdf.freebase.com/ns/en.penobscot_maine"	"Penobscot"	120.952444753
"http://rdf.freebase.com/ns/en.port_wing_wisconsin"	"Port Wing"	120.952444753
"http://rdf.freebase.com/ns/en.gmina_wola_myslowska"	"Gmina Wola Mysłowska"	120.95
"http://rdf.freebase.com/ns/en.arroio_do_sal"	"Arroio do Sal"	120.939
"http://rdf.freebase.com/ns/m.0gqvt3"	"Lodè"	120.9
"http://rdf.freebase.com/ns/en.gmina_nowy_dwor"	"Gmina Nowy Dwór"	120.88
"http://rdf.freebase.com/ns/en.friesach"	"Friesach"	120.83
"http://rdf.freebase.com/ns/en.gmina_lelow"	"Gmina Lelów"	120.81
"http://rdf.freebase.com/ns/en.rennweg_am_katschberg"	"Rennweg am Katschberg"	120.81
"http://rdf.freebase.com/ns/en.tolcayuca"	"Tolcayuca"	120.8
"http://rdf.freebase.com/ns/m.078stq"	"Santa Lucía"	120.78
"http://rdf.freebase.com/ns/en.zundert"	"Zundert"	120.75
"http://rdf.freebase.com/ns/en.gmina_uchanie"	"Gmina Uchanie"	120.75
"http://rdf.freebase.com/ns/en.gmina_promna"	"Gmina Promna"	120.74
"http://rdf.freebase.com/ns/en.windsor_ontario"	"Windsor"	120.693445942
"http://rdf.freebase.com/ns/en.portsmouth_virginia"	"Portsmouth"	120.693445942
"http://rdf.freebase.com/ns/en.north_hero"	"North Hero"	120.693445942
"http://rdf.freebase.com/ns/en.eldred_township_pennsylvania"	"Eldred Township"	120.693445942
"http://rdf.freebase.com/ns/en.mosquito_township"	"Mosquito Township"	120.693445942
"http://rdf.freebase.com/ns/en.white_deer_township"	"White Deer Township"	120.693445942
"http://rdf.freebase.com/ns/en.birch_creek_wisconsin"	"Birch Creek"	120.693445942
"http://rdf.freebase.com/ns/en.delaware_township_michigan"	"Delaware Township"	120.693445942
"http://rdf.freebase.com/ns/en.new_sharon_maine"	"New Sharon"	120.693445942
"http://rdf.freebase.com/ns/en.bang_khun_thian"	"Bang Khun Thian District"	120.687
"http://rdf.freebase.com/ns/en.unst"	"Unst"	120.68
"http://rdf.freebase.com/ns/en.drywood_township"	"Drywood Township"	120.667546061
"http://rdf.freebase.com/ns/en.gmina_grojec"	"Gmina Grójec"	120.64
"http://rdf.freebase.com/ns/en.hondo_valle"	"Hondo Valle, Elías Piña"	120.63
"http://rdf.freebase.com/ns/en.sainte_catherine_de_la_jacques_cartier_quebec"	"Sainte-Catherine-de-la-Jacques-Cartier"	120.61
"http://rdf.freebase.com/ns/en.annaburg"	"Annaburg"	120.61
"http://rdf.freebase.com/ns/en.calafquen_lake"	"Calafquén Lake"	120.6
"http://rdf.freebase.com/ns/en.gmina_dzialoszyn"	"Gmina Działoszyn"	120.59
"http://rdf.freebase.com/ns/m.03qkdp0"	"Cottonwood Township"	120.589846417
"http://rdf.freebase.com/ns/en.fonglin_hualien"	"Fenglin, Hualien"	120.5181
"http://rdf.freebase.com/ns/en.gmina_ludwin"	"Gmina Ludwin"	120.51
"http://rdf.freebase.com/ns/en.castiglione_di_sicilia"	"Castiglione di Sicilia"	120.5
"http://rdf.freebase.com/ns/en.malborghetto_valbruna"	"Malborghetto Valbruna"	120.5
"http://rdf.freebase.com/ns/en.cuglieri"	"Cuglieri"	120.5
"http://rdf.freebase.com/ns/en.aranga"	"Aranga"	120.49
"http://rdf.freebase.com/ns/en.kawane"	"Kawane"	120.48
"http://rdf.freebase.com/ns/en.kadogawa"	"Kadogawa"	120.48
"http://rdf.freebase.com/ns/en.decker_township"	"Decker Township"	120.460347012
"http://rdf.freebase.com/ns/en.lagrange_township_illinois"	"Lagrange Township"	120.434447131
"http://rdf.freebase.com/ns/m.0zqr9"	"Union Township"	120.434447131
"http://rdf.freebase.com/ns/m.01m61m"	"Freeport"	120.434447131
"http://rdf.freebase.com/ns/m.03cfqj4"	"Jefferson Township"	120.434447131
"http://rdf.freebase.com/ns/en.granby_new_york"	"Granby"	120.434447131
"http://rdf.freebase.com/ns/en.vieregg_township"	"Vieregg Township"	120.40854725
"http://rdf.freebase.com/ns/en.deerfield_township_kearny_county_kansas"	"Deerfield Township"	120.40854725
"http://rdf.freebase.com/ns/en.hessisch_oldendorf"	"Hessisch Oldendorf"	120.39
